CATEGORY,YEAR,INDICATOR,SOURCE,DESCRIPTION,UNIT,MAP,GRAPH,FILE,OPTIONS,TYPE,Angola,Albania,United Arab Emirates,Armenia,Antigua and Barbuda,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,Bahamas,Bosnia and Herzegovina,Belarus,Belize,Bolivia,Brazil,Barbados,Brunei Darussalam,Bhutan,Botswana,Central African Republic,Canada,Switzerland,Chile,China,Cote d'Ivoire,Cameroon,Congo Rep.,Colombia,Comoros,Cape Verde,Costa Rica,Cyprus,Czech Republic,Germany,Dominica,Denmark,Dominican Republic,Algeria,Ecuador,Egypt Arab Rep.,Eritrea,Spain,Estonia,Ethiopia,Finland,Fiji,France,Micronesia,Gabon,United Kingdom,Georgia,Ghana,Guinea,Gambia The,Guinea-Bissau,Equatorial Guinea,Greece,Grenada,Guatemala,Guyana,Hong Kong SAR China,Honduras,Croatia,Hungary,Indonesia,India,Ireland,Iceland,Israel,Italy,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,Kiribati,St. Kitts and Nevis,Korea Rep.,Kuwait,Lao PDR,Lebanon,Liberia,St. Lucia,Sri Lanka,Lesotho,Lithuania,Luxembourg,Latvia,Macao SAR China,Morocco,Moldova,Madagascar,Mexico,Macedonia FYR,Mali,Malta,Mongolia,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,Namibia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,New Zealand,Oman,Pakistan,Panama,Peru,Philippines,Palau,Papua New Guinea,Poland,Portugal,Paraguay,Romania,Russian Federation,Rwanda,Saudi Arabia,Sudan,Senegal,Singapore,Solomon Islands,Sierra Leone,El Salvador,Suriname,Slovak Republic,Slovenia,Sweden,Swaziland,Seychelles,Syrian Arab Republic,Chad,Togo,Thailand,Tajikistan,Turkmenistan,Tonga,Trinidad and Tobago,Tunisia,Turkey,Tanzania,Uganda,Ukraine,Uruguay,United States,Uzbekistan,St. Vincent and the Grenadines,Venezuela RB,Vietnam,Vanuatu,Samoa,Yemen Rep.,South Africa,Congo Dem. Rep.,Zambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New category,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,2.924023035,3.134602467,4.532275573,2.892034934,4.003354718,4.302589916,4.409579704,2.882582143,2.069229146,4.38855114,2.578247949,2.416130336,2.540602997,3.3076647,4.064136274,4.352470885,3.23210679,3.17010479,3.568733909,2.951311717,3.448813775,4.070269974,4.227073687,2.952983329,3.478074797,2.420219388,4.369683797,4.594949623,3.651970589,3.05516723,2.838128424,2.811775191,2.963640054,3.375861754,2.654857998,3.170142214,3.614324129,4.172090536,3.885648891,4.386064747,3.670652451,4.509798022,3.473290894,3.241187145,3.340644282,3.109305898,2.231315278,4.220414429,3.731297811,2.042482637,4.414870441,3.353636351,4.370964514,3.353680396,3.583968786,4.436512762,2.891751815,2.493652666,2.513324093,2.645939685,2.485113058,3.590317584,4.123601736,3.726882238,3.246953987,2.983389016,4.39209679,3.078148004,3.776270726,3.815265126,2.958987618,2.687208209,4.495354842,4.491069,4.235414583,4.33112631,3.279114688,4.494649688,3.219592684,2.600330171,2.507486886,2.527729453,2.925409997,4.008002064,4.082561249,4.269987894,2.50114177,3.736219598,2.241931219,3.654446306,2.956118659,2.542011367,3.610971295,4.704003111,3.60021239,4.198066064,3.134346854,2.661508096,2.419529204,3.847077074,3.261887838,2.487378404,4.035419742,2.757093754,2.337382354,2.663022276,3.595417056,2.349199979,3.616021343,3.234619887,2.264037937,2.660366085,2.997979304,4.433139239,4.626256429,2.399749625,4.223109408,3.938788946,2.683975788,3.586714118,3.327139306,3.002161992,3.935994958,2.724218083,3.714650131,4.105801078,3.055108875,3.322579194,3.375693407,2.271008793,3.936470722,2.609580087,2.710424166,4.336285338,2.895228583,2.440531848,3.376787283,3.351449935,3.808850579,4.064454317,4.448999637,3.053559002,3.921181819,3.103783807,2.346027589,2.459101634,3.298576641,2.280296812,2.986758412,3.263599382,3.848204852,3.373970475,3.553425182,2.492245695,2.376859934,2.944223523,3.611628189,4.581783328,2.583594901,3.631218167,3.564269746,2.678609305,3.131611192,3.162417114,2.760741952,3.387388363,2.049105872,2.543177971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,3.3960918,3.662655253,4.795318954,3.424361545,4.171618977,4.458557877,4.483786717,3.44028987,2.646435725,4.477792191,3.073584558,2.946523036,2.969550981,3.8796453,4.323082852,4.461570765,3.690975065,3.77767863,3.75477412,3.509008276,3.868946675,4.302535909,4.654761812,3.462765727,3.979422937,2.816263232,4.475720056,4.539436846,4.017555533,3.458439357,3.215006444,3.240583557,3.476019428,3.789123429,3.023816265,3.359310239,3.874565067,4.329915531,4.244799725,4.438442046,3.878868568,4.48794012,3.743469613,3.755826618,3.774838398,3.60417195,2.75595745,4.381444193,4.078789739,2.696820826,4.439827559,3.575334958,4.440699962,3.457370772,4.078958043,4.463066885,3.413874821,3.016336201,2.924650791,3.168208804,2.989381354,4.165883538,4.330445989,3.881354684,3.570152473,3.366511967,4.451696279,3.435234023,4.099424382,4.166411473,3.416080977,3.23035423,4.520035007,4.492588093,4.371579394,4.430422254,3.546375965,4.43522469,3.795127386,3.069135156,3.158288572,3.033732648,3.324480033,4.129148838,4.29348781,4.542407642,3.129030763,3.960242546,2.676540618,3.896078093,3.458108877,3.045976035,4.023949937,4.75984809,3.994201741,4.381400736,3.468136857,3.245651158,2.85133125,4.015387984,3.769781791,2.929551579,4.286207553,3.337024641,2.725115632,3.188675378,3.939222924,2.750864581,3.999045119,3.629433931,2.75040703,3.059392449,3.410249546,4.504330584,4.568891513,2.947688857,4.363359551,4.278527053,3.239046949,3.856713325,3.717566392,3.404843865,4.195366519,3.232739629,4.063075007,4.282078453,3.604757905,3.845916036,3.904687077,2.827752204,4.23416281,3.103106208,3.133942656,4.543606267,3.245005236,2.870427858,3.691989665,3.687129052,4.112769351,4.295863598,4.466540092,3.597140805,4.219966626,3.561049363,2.985415935,2.88780322,3.733479423,3.029379453,3.569055454,3.575603632,4.164944597,3.766729928,3.944404787,2.93790169,2.882768485,3.602655236,3.893162891,4.581783328,3.20284041,3.855399462,3.90294372,3.260921846,3.491132421,3.499966928,3.305435025,3.861589013,2.387742458,2.995264306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,0.27868186,0.284785706,0.533954335,0.300749075,0.684382487,0.713836977,0.820859518,0.284588471,0.298226744,0.792481148,0.301677905,0.276217589,0.390015158,0.255566114,0.54977656,0.759719471,0.321271946,0.222874318,0.650082082,0.296732816,0.43494579,0.588151605,0.377612058,0.308331826,0.342690563,0.397285283,0.786311158,1.090056448,0.455950282,0.398855094,0.385789496,0.34836299,0.301967771,0.402993694,0.396294155,0.63515042,0.558844193,0.658577202,0.373912322,0.855002623,0.622682382,1.017438879,0.54024872,0.31618764,0.333334413,0.369639731,0.322368379,0.661986799,0.426668439,0.239532451,0.905233552,0.566612503,0.82195255,0.799539727,0.309582183,0.902092241,0.305134975,0.274492801,0.397842896,0.350845828,0.306441124,0.260666312,0.600352705,0.708825587,0.451060056,0.409271006,0.916347813,0.45046134,0.44472745,0.386236687,0.303718771,0.28449351,0.888587068,0.912813192,0.814708272,0.722775614,0.543724731,1.233098111,0.266401197,0.342618231,0.215476339,0.31386661,0.355795125,0.746602096,0.58701378,0.510956425,0.254846381,0.577470394,0.473016418,0.570860321,0.305937016,0.34403205,0.365237139,0.848525391,0.395456708,0.673906543,0.454016362,0.2540794,0.33794129,0.675576722,0.291856655,0.300553563,0.54566997,0.254001133,0.438865995,0.298036744,0.447045527,0.263754815,0.407585512,0.452327348,0.305860861,0.313928649,0.403424405,0.810997933,1.020889165,0.28579157,0.616357947,0.473940268,0.291979049,0.536322118,0.412295447,0.390303836,0.568234216,0.322887712,0.454526857,0.631445844,0.346885175,0.282592282,0.285377644,0.319300739,0.497207209,0.308885513,0.352454778,0.660512674,0.516985719,0.415110047,0.485521493,0.346127816,0.466823556,0.557938897,0.905121107,0.32579847,0.457961006,0.366805273,0.217332969,0.338708554,0.357731448,0.17744293,0.210994089,0.470366309,0.518117761,0.398987351,0.349308354,0.374723879,0.325564606,0.210282993,0.752513084,1,0.298631114,0.599878415,0.561432911,0.262669156,0.413534836,0.461960582,0.277457258,0.376695244,0.407638771,0.364698053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,621.1959301,1244.953035,32984.74237,692.3188255,9855.538121,19504.57255,23833.83424,703.6712504,128.1980583,22600.91615,348.3345495,235.4617989,348.7568929,1729.191157,11347.32817,21506.74411,1481.945715,1244.441997,3555.660142,939.1453811,3128.144846,11600.43385,16516.83677,820.0560126,3078.279632,251.571807,23017.36875,36328.14291,4625.336377,1041.637704,642.2152213,589.1651391,871.6709433,2421.272646,406.135429,1384.483804,4087.118971,13797.14597,6288.80425,22840.27405,4750.930946,29946.38183,2829.192446,1702.780079,1914.449166,1452.766703,183.4325248,14952.09084,4572.91227,119.0083538,24025.11823,2037.685462,21812.19143,2239.916955,3754.363924,25126.01595,733.9704138,275.476271,318.5306699,542.6821764,295.1956904,3247.553553,11857.73582,5137.800532,1629.309766,931.2846249,25230.21633,1188.759454,5191.901985,5175.025628,756.931013,466.2141765,27201.23376,27803.06225,19093.10966,19721.9652,1824.886122,32716.41867,1490.926751,404.2162063,308.4090314,319.0848624,748.8787502,9865.097194,10654.93555,17616.22906,323.3207344,5256.656911,171.7370789,4464.484691,837.6988035,377.4677708,3492.733445,45743.43018,3529.940091,14870.04996,1285.44743,407.7304677,278.9874499,6962.810017,1664.309096,248.9630623,9967.790407,524.0377601,216.9227346,464.1167288,3780.828848,147.6793904,3877.996652,1836.497753,170.6961621,350.2878211,1028.29254,24968.81742,37867.14222,253.9433949,13728.56985,8909.808946,492.3816981,3788.81591,2045.162628,961.7169825,8615.879234,558.2616154,4978.573826,11690.67252,1403.246051,1815.506984,2100.743786,191.1740356,8760.091185,372.8265436,482.0184934,22027.17077,945.5423195,251.2947088,2307.77109,1613.028131,5636.63909,10290.31605,25557.61254,1255.467014,7615.988534,1263.388659,198.2791131,266.8807969,1831.902788,171.8421974,776.5722304,1695.797938,6935.901256,2281.05688,3057.79065,306.2721519,232.8003835,780.7380311,6282.020902,37285.81592,456.7034892,3991.313328,4942.00061,448.8794251,1362.637725,1385.93352,546.5362272,2638.15805,97.40719338,352.612855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,2229.050464,4371.543266,61774.46315,2301.981565,14400.62876,27375.18881,29035.21703,2472.592261,429.8677464,28519.18459,1154.657148,852.450418,894.2136888,6766.120623,20639.89082,28308.79678,4612.74548,5583.604288,5469.555678,3164.952879,7192.03386,19723.54364,43740.22606,2659.654121,8982.679888,633.2270987,29272.59585,33326.84557,10144.38759,2611.569265,1664.677829,1691.239185,2886.63568,6008.214726,1024.833256,2179.773108,7313.521414,20949.92953,16818.92752,26713.68887,7629.78219,29433.10154,5236.833226,5385.346756,5743.328891,3930.223349,569.0152525,22586.69034,10717.7186,496.8360372,26540.24278,3596.259264,26537.04453,2801.508015,12127.19638,27853.04518,2405.39589,1003.582864,800.6443571,1546.782471,963.3031198,12458.66231,19751.2824,7248.328262,3612.179228,2275.471783,27533.44961,2638.98219,11674.34569,13398.58642,2492.210181,1638.751537,30611.78218,30458.65518,23435.51711,27286.42861,3356.268378,26531.88614,5596.546734,1179.786039,1431.289546,1016.6257,2104.803292,13213.32641,18151.0825,34476.96946,1268.688744,9102.902873,363.0679027,7820.625343,2738.141385,1097.187809,9562.919726,53909.32391,8926.236468,22065.44828,2831.279965,1604.736422,825.5500526,10306.46821,5702.488074,828.3483981,18267.06793,2063.131584,494.2801152,1557.246675,8457.368693,559.911638,9514.559613,4060.10771,558.0843568,1115.819859,2548.910096,30787.7695,37092.31472,888.5615298,22273.69652,18799.43433,1686.359689,7064.440907,4960.429815,2464.021343,15162.54916,1728.965195,10953.31058,18514.13328,4045.275358,6424.474765,7361.276638,598.7271946,17618.59245,1207.005599,1367.6038,33348.59668,1828.952494,605.3688905,4753.180084,4660.209481,12074.453,18443.44623,28236.67723,3853.508015,16630.2118,3444.303425,912.3287388,787.9363944,5120.888309,968.4364258,3680.540226,3605.270839,13386.72747,5717.115779,8753.843453,817.3275554,715.0666232,3712.796836,8348.055383,37285.81592,1529.323192,6653.53716,8802.477571,1708.915625,3295.097791,3000.112076,1969.803318,7003.428086,238.9546831,966.8624547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,1.445108701,1.454518187,1.727504117,1.4782043,1.835298888,1.853599041,1.914268838,1.454217302,1.474546587,1.89898894,1.479543503,1.44125133,1.591081486,1.40750327,1.740186219,1.880653257,1.506872803,1.348060027,1.812968196,1.472365578,1.638435131,1.769489287,1.577045854,1.489018355,1.534902145,1.599102477,1.895594439,2.037448988,1.658917488,1.600815143,1.586350399,1.542032009,1.479960594,1.60529825,1.598017667,1.802876589,1.747290742,1.818606693,1.572769778,1.931967447,1.794266578,2.007508329,1.732593746,1.499944889,1.522880152,1.567778646,1.508352436,1.820849329,1.630090519,1.379364359,1.956760642,1.753286153,1.914846747,1.902840048,1.490775958,1.955250948,1.484491989,1.438530958,1.599711608,1.545116316,1.486347046,1.416084907,1.778406472,1.850539386,1.65423437,1.612010979,1.962060348,1.653657525,1.648093936,1.586853523,1.482471634,1.454072363,1.948699988,1.960381908,1.911002126,1.859003492,1.735379087,2.090997632,1.425536173,1.534810469,1.333399588,1.496745117,1.551199993,1.873089205,1.768648296,1.708383864,1.40627847,1.761529724,1.674876215,1.756529857,1.485632026,1.536598903,1.562574933,1.928664843,1.597098947,1.828599673,1.657071504,1.404969456,1.528841258,1.829674677,1.465169601,1.477921881,1.736930054,1.404835654,1.642331932,1.47426981,1.650351754,1.421200396,1.610218738,1.655452846,1.485523907,1.496830951,1.605762168,1.909019747,2.008978595,1.456049415,1.789833,1.67572361,1.46535169,1.729425708,1.615208539,1.59140282,1.754527381,1.509051517,1.657559549,1.800336109,1.54018574,1.451160296,1.455419949,1.504199924,1.696537417,1.48979754,1.547103402,1.819881155,1.713478546,1.618163245,1.68620846,1.539236502,1.669152763,1.746586639,1.956706692,1.51294904,1.660828501,1.564435571,1.337125612,1.529826165,1.55355712,1.249058701,1.324270288,1.672436207,1.71442848,1.600959128,1.543208973,1.573711369,1.512637184,1.32280415,1.876514055,2,1.475135055,1.778063236,1.749297868,1.419409079,1.6165121,1.66460492,1.44319609,1.575990137,1.610275484,1.561933445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,2.793228602,3.095152968,4.518313096,2.840306141,3.993680342,4.290136437,4.377193915,2.847369808,2.107881447,4.354126044,2.541996552,2.371920458,2.5425228,3.237843006,4.054893615,4.332574668,3.170832295,3.094974659,3.550920243,2.972732827,3.495286854,4.064474232,4.217926877,2.913843517,3.488308069,2.400661969,4.362055675,4.560243197,3.665143322,3.017716692,2.807680595,2.770237042,2.940352569,3.384043696,2.608670877,3.14128788,3.61141728,4.139789259,3.798568077,4.35870131,3.676778718,4.476344358,3.45166249,3.231158561,3.282043839,3.162195877,2.263476344,4.174701927,3.66019287,2.075577448,4.380665534,3.309137147,4.3386993,3.350231917,3.574536368,4.400123631,2.865678554,2.440084196,2.503151255,2.734545558,2.470110013,3.511556321,4.07400177,3.710777239,3.212003661,2.969082433,4.401920974,3.075093984,3.715326485,3.713912505,2.8790563,2.668585475,4.434588603,4.444092632,4.280876667,4.294950188,3.261235768,4.514765757,3.173456307,2.606613722,2.489127087,2.503906201,2.874411507,3.994101368,4.027550827,4.245912949,2.509633557,3.720709633,2.234864072,3.649771338,2.923087895,2.576879876,3.543165443,4.660328728,3.547767335,4.172312428,3.10905432,2.610373165,2.445584667,3.842784545,3.221233987,2.396134917,3.998598897,2.719362582,2.336305071,2.666627223,3.577587018,2.169319891,3.58860743,3.263990401,2.232223757,2.544425038,3.012116685,4.397397974,4.578262531,2.404736921,4.137625298,3.949868392,2.692301902,3.578503504,3.310727848,2.983047285,3.935299603,2.746837768,3.697104952,4.067839495,3.147133829,3.258997924,3.322373088,2.281428908,3.942508627,2.571506825,2.683063701,4.342958719,2.975680971,2.400183344,3.363192729,3.207641941,3.751020228,4.012428713,4.407520282,3.098805306,3.881726282,3.101536974,2.297276968,2.426317326,3.262902424,2.235129817,2.890181856,3.229374103,3.841102902,3.358136115,3.485407748,2.48610751,2.366983691,2.892505335,3.798099377,4.571543651,2.65963433,3.601115822,3.693902795,2.652129699,3.134380408,3.141742399,2.737618954,3.42130081,1.98859103,2.547298141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,3.348119901,3.640634781,4.79080898,3.362101841,4.158381455,4.437357123,4.462925077,3.393152506,2.633334861,4.455137104,3.062453049,2.930669128,2.951441314,3.830339736,4.314707396,4.451921411,3.663959492,3.746914632,3.737952048,3.500367248,3.856851723,4.294984945,4.640881023,3.424825162,3.953405923,2.801559492,4.466461237,4.522794209,4.006225834,3.416901549,3.221330195,3.228205032,3.460391975,3.778745445,3.01065321,3.33841129,3.864126537,4.321182566,4.225798299,4.426733863,3.88251214,4.468836029,3.719068743,3.731213672,3.759163687,3.594417231,2.755123908,4.353852598,4.03010235,2.696213089,4.423904891,3.555850994,4.423852553,3.447391869,4.08376041,4.444872684,3.381186565,3.001553237,2.903439647,3.189429242,2.983762967,4.095471415,4.295595299,3.860237853,3.557769291,3.357071454,4.439860627,3.421436459,4.067232549,4.127058982,3.396584666,3.214513112,4.485888614,4.483710724,4.369874541,4.435946697,3.525856681,4.423768125,3.747920135,3.071803253,3.155727499,3.007161084,3.323211514,4.121012163,4.258902531,4.537529084,3.103355087,3.959179909,2.559987856,3.893241481,3.437455869,3.040280973,3.98059051,4.731663885,3.950668388,4.343712755,3.451982816,3.20540371,2.916743409,4.013109868,3.756064386,2.918213037,4.261668844,3.314526928,2.693973139,3.192357412,3.927235264,2.748119495,3.978388692,3.608537555,2.746699849,3.047594087,3.406354518,4.488378226,4.569283936,2.948687507,4.347792298,4.274144782,3.226950212,3.849077797,3.695519309,3.391644465,4.180772222,3.237786251,4.039545402,4.267503386,3.606948089,3.807837628,3.866953139,2.777228985,4.24597121,3.081709285,3.135960299,4.523077563,3.262202425,2.782020099,3.676984269,3.668405439,4.081867465,4.265842074,4.450813589,3.585856267,4.22089778,3.537101404,2.960151356,2.896491161,3.709345304,2.986071116,3.565911569,3.556937896,4.126674422,3.757176987,3.942198776,2.912396141,2.854346507,3.569701185,3.921585322,4.571543651,3.184499275,3.823052587,3.944604927,3.232720621,3.517868308,3.477137479,3.294422865,3.845310674,2.378315546,2.985364696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,0.303533233,0.280892496,0.55932825,0.304122009,0.686395766,0.826266422,0.829419377,0.295545454,0.309090865,0.820864746,0.309486205,0.279538164,0.421216914,0.253411922,0.59133968,0.77438745,0.328590235,0.246136181,0.666217265,0.318360155,0.524956361,0.587631182,0.425209138,0.314618195,0.370539467,0.41663523,0.82934492,1.096281916,0.528476798,0.399721891,0.389747214,0.359063879,0.369473968,0.426326907,0.38420576,0.643576143,0.561698205,0.689636683,0.368241811,0.890862801,0.624054773,1.040335045,0.542324325,0.338630512,0.265651966,0.40032319,0.336700313,0.676333691,0.419347281,0.265718227,0.916608765,0.599735581,0.865184523,0.808486627,0.347789069,0.962305629,0.310661115,0.273770853,0.44595247,0.432451782,0.316506756,0.311860932,0.624599787,0.709843826,0.486994413,0.438141745,0.955202447,0.444494253,0.444617461,0.382327915,0.33117635,0.294338105,0.886200945,1.072442879,0.844368975,0.752838883,0.551893306,1.43935212,0.255390369,0.355855126,0.208485414,0.318472371,0.392128981,0.734350853,0.659799011,0.56913416,0.269845425,0.600507249,0.606899258,0.600016706,0.319548968,0.400427559,0.378850914,0.865886762,0.410145429,0.664423166,0.490168986,0.239952847,0.313741441,0.645041121,0.300079457,0.317477839,0.544331684,0.239835608,0.531311648,0.310537174,0.47381454,0.260408761,0.42362384,0.515907687,0.309782123,0.352362384,0.407659564,0.822346217,1.037126107,0.280216827,0.633021236,0.518943278,0.311508981,0.543022012,0.417590749,0.436464172,0.578034336,0.377029644,0.423625589,0.644633074,0.376367389,0.291258771,0.259797944,0.367700499,0.526554809,0.312875326,0.361740086,0.702827013,0.528727241,0.232265931,0.480316246,0.432580269,0.484310507,0.572204015,0.997036822,0.380885232,0.455182045,0.36153783,0.201136802,0.331091241,0.397120143,0.159264736,0.185058647,0.562870709,0.509769556,0.416660828,0.452328576,0.398560761,0.371442423,0.193189965,0.808321836,1,0.384162227,0.575160897,0.565951649,0.271976467,0.430551247,0.498515904,0.288100799,0.443975383,0.374591689,0.348444998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,655.6294946,1115.493916,34476.28542,621.4248263,10144.41314,21678.49368,23974.18307,655.0974326,130.4238485,22697.0123,339.4730257,224.9286471,355.9734341,1579.34824,11927.90438,21250.58185,1435.957686,1273.049124,3486.164318,988.5332893,3694.462668,11675.2124,18086.60407,778.1664454,3297.478684,251.3526401,23559.50369,35639.47886,5133.077311,949.1780621,645.7656817,583.0948592,1029.974585,2503.549492,382.1603212,1366.918745,4058.044534,13421.65542,5724.824861,22945.70885,4656.55123,29980.15547,2769.882322,1727.333251,1462.32021,1509.58102,179.3116049,14413.78887,4143.930269,122.6570378,23529.53846,2074.92881,21774.94473,2170.960838,4135.25406,25361.93964,691.9977052,264.6926988,342.4785195,637.1042713,284.187197,2398.493295,11396.23262,5149.147362,1721.72898,957.2809755,25756.66378,1139.519156,4861.67751,4542.72072,789.8058801,457.2835418,25578.73097,30928.67564,19859.30215,19388.27875,1763.16947,37291.70616,1229.000958,406.1157055,279.620275,298.9503625,815.4891351,9146.472739,11346.66499,19786.69504,321.2894841,5334.880244,182.9427735,4870.739689,854.9267252,415.4672157,3267.347443,46453.24578,3300.934656,14127.56667,1275.880346,354.001668,246.282641,6663.652435,1747.884265,236.0961101,10377.03732,474.2060337,235.8383061,477.6987045,3861.038542,153.9996381,4004.545955,2059.375613,163.6401098,377.500257,1001.256442,24179.73141,37472.67167,236.9828443,13474.70926,9061.60246,514.1579605,3803.998413,2049.62409,1043.456103,8261.646523,654.619857,4454.08022,11470.89792,1531.888902,1650.968421,1775.141291,206.6490713,9354.467924,356.4952703,474.5241578,23814.55661,1055.210356,153.6017699,2204.154062,1911.775317,5330.401622,10045.36008,27869.3776,1433.175389,7578.828946,1180.48069,166.8513453,266.0464529,1968.536991,139.1091416,645.2771015,1925.473739,6430.949785,2245.335059,4219.544337,308.1440923,255.1218578,635.7089682,6872.733686,36467.29543,558.221144,3683.577919,4799.646018,433.3337077,1469.888862,1372.736393,549.9399017,3019.946367,91.7010826,322.1025512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,2159.992458,3971.248546,61638.7344,2043.340525,14779.24782,26272.44275,28904.77812,2216.570833,421.9595704,27650.12436,1096.892268,804.6437883,845.1071692,6232.335993,20170.98596,27441.79526,4370.055876,5172.133247,5232.773902,3105.078556,7037.65673,19868.26558,42535.7841,2473.367583,8899.129463,603.2918526,28407.36482,32509.41052,9712.966257,2374.596146,1656.883382,1623.930708,2787.678357,5872.370357,994.67619,2123.942537,7224.599437,19461.92212,15546.37384,25756.72576,7461.766864,28817.78866,5107.427781,5100.938006,5504.646669,3770.90575,532.5555041,21311.65291,9881.85796,461.6056616,25670.20889,3459.739386,25167.97765,2685.215519,11890.12085,26355.38948,2227.500231,966.8403175,767.9708995,1473.237707,897.8866692,7690.906581,18245.65562,7253.915826,3535.418343,2184.865942,26964.61242,2563.630798,10934.51774,11881.73957,2384.849883,1553.599529,28863.35329,28839.462,23519.69663,25753.55654,3194.765095,25908.67491,4812.244733,1141.238882,1341.198265,938.7010933,2079.645152,12455.18092,17197.15368,34766.31068,1190.642694,8883.956438,301.4384529,8117.67346,2675.416946,1037.558995,8624.36204,53648.1764,8048.205397,21262.90502,2602.939766,1475.296804,784.9860071,10330.58547,5824.738156,743.6617027,19063.81279,1977.212799,443.8794198,1538.297972,8148.839289,591.3765634,9453.070332,3991.752143,528.2425866,1071.340966,2456.109289,29403.34728,36131.2587,845.7123958,21286.34633,17461.6434,1650.539763,7005.237958,4908.212398,2390.702765,14292.65703,1736.255671,10514.19069,17794.46072,4070.195632,5668.390391,6832.77652,562.0037819,17765.42111,1139.416378,1311.782066,33883.95177,1995.755608,661.3185558,4588.964206,4419.469524,11006.16556,17555.55679,27952.20497,3762.748639,16650.10523,3265.16506,829.5416049,803.5442193,4957.031335,873.4459659,3486.878958,3420.809984,12615.40575,5388.879652,9328.493835,773.1420707,686.8409262,3290.589999,8502.471891,36467.29543,1453.087017,6404.430375,8480.664423,1593.276478,3413.969586,2753.646135,1908.845456,6802.05814,244.802769,924.3999869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
